Frame Number,Time Stamp (ms),Buffer Index
35502,1191911,0
35503,1191945,0
35504,1191980,0
35505,1192012,0
35506,1192046,0
35507,1192080,0
35508,1192113,0
35509,1192147,0
35510,1192181,0
35511,1192214,0
35512,1192248,0
35513,1192282,0
35514,1192315,0
35515,1192350,0
35516,1192383,0
35517,1192416,0
35518,1192450,0
35519,1192483,0
35520,1192517,0
35521,1192551,0
35522,1192584,0
35523,1192617,0
35524,1192651,0
35525,1192684,0
35526,1192718,0
35527,1192752,0
35528,1192785,0
35529,1192819,0
35530,1192852,0
35531,1192886,0
35532,1192919,0
35533,1192952,0
35534,1192987,0
35535,1193020,0
35536,1193053,0
35537,1193087,0
35538,1193120,0
35539,1193153,0
35540,1193188,0
35541,1193221,0
35542,1193255,0
35543,1193289,0
35544,1193321,0
35545,1193355,0
35546,1193390,0
35547,1193423,0
35548,1193456,0
35549,1193490,0
35550,1193523,0
35551,1193557,0
35552,1193591,0
35553,1193623,0
35554,1193658,0
35555,1193692,0
35556,1193725,0
35557,1193758,0
35558,1193792,0
35559,1193825,0
35560,1193859,0
35561,1193893,0
35562,1193927,0
35563,1193960,0
35564,1193993,0
35565,1194028,0
35566,1194061,0
35567,1194094,0
35568,1194128,0
35569,1194161,0
35570,1194194,0
35571,1194229,0
35572,1194262,0
35573,1194296,0
35574,1194330,0
35575,1194362,0
35576,1194397,0
35577,1194431,0
35578,1194464,0
35579,1194498,0
35580,1194532,0
35581,1194564,0
35582,1194599,0
35583,1194633,0
35584,1194665,0
35585,1194699,0
35586,1194733,0
35587,1194766,0
35588,1194800,0
35589,1194832,0
35590,1194867,0
35591,1194900,0
35592,1194934,0
35593,1194967,0
35594,1195001,0
35595,1195034,0
35596,1195068,0
35597,1195103,0
35598,1195136,0
35599,1195168,0
35600,1195202,0
35601,1195236,0
35602,1195269,0
35603,1195303,0
35604,1195337,0
35605,1195370,0
35606,1195404,0
35607,1195438,0
35608,1195471,0
35609,1195504,0
35610,1195538,0
35611,1195571,0
35612,1195605,0
35613,1195639,0
35614,1195672,0
35615,1195706,0
35616,1195740,0
35617,1195773,0
35618,1195806,0
35619,1195840,0
35620,1195873,0
35621,1195906,0
35622,1195941,0
35623,1195974,0
35624,1196008,0
35625,1196041,0
35626,1196076,0
35627,1196109,0
35628,1196142,0
35629,1196176,0
35630,1196209,0
35631,1196242,0
35632,1196276,0
35633,1196310,0
35634,1196344,0
35635,1196378,0
35636,1196411,0
35637,1196444,0
35638,1196478,0
35639,1196511,0
35640,1196545,0
35641,1196579,0
35642,1196612,0
35643,1196646,0
35644,1196679,0
35645,1196712,0
35646,1196748,0
35647,1196780,0
35648,1196814,0
35649,1196848,0
35650,1196881,0
35651,1196915,0
35652,1196950,0
35653,1196982,0
35654,1197016,0
35655,1197049,0
35656,1197083,0
35657,1197116,0
35658,1197151,0
35659,1197182,0
35660,1197216,0
35661,1197250,0
35662,1197284,0
35663,1197317,0
35664,1197351,0
35665,1197385,0
35666,1197418,0
35667,1197452,0
35668,1197485,0
35669,1197519,0
35670,1197552,0
35671,1197586,0
35672,1197619,0
35673,1197652,0
35674,1197686,0
35675,1197720,0
35676,1197753,0
35677,1197787,0
35678,1197821,0
35679,1197854,0
35680,1197889,0
35681,1197922,0
35682,1197955,0
35683,1197988,0
35684,1198022,0
35685,1198056,0
35686,1198090,0
35687,1198123,0
35688,1198157,0
35689,1198190,0
35690,1198224,0
35691,1198257,0
35692,1198290,0
35693,1198325,0
35694,1198358,0
35695,1198391,0
35696,1198426,0
35697,1198458,0
35698,1198492,0
35699,1198527,0
35700,1198560,0
35701,1198593,0
35702,1198627,0
35703,1198659,0
35704,1198694,0
35705,1198728,0
35706,1198761,0
35707,1198795,0
35708,1198828,0
35709,1198861,0
35710,1198896,0
35711,1198928,0
35712,1198961,0
35713,1198996,0
35714,1199029,0
35715,1199062,0
35716,1199098,0
35717,1199130,0
35718,1199164,0
35719,1199199,0
35720,1199230,0
35721,1199265,0
35722,1199299,0
35723,1199332,0
35724,1199365,0
35725,1199399,0
35726,1199433,0
35727,1199466,0
35728,1199499,0
35729,1199533,0
35730,1199566,0
35731,1199600,0
35732,1199634,0
35733,1199667,0
35734,1199700,0
35735,1199735,0
35736,1199768,0
35737,1199802,0
35738,1199836,0
35739,1199869,0
35740,1199902,0
35741,1199936,0
35742,1199969,0
35743,1200003,0
35744,1200037,0
35745,1200070,0
35746,1200104,0
35747,1200138,0
35748,1200170,0
35749,1200205,0
35750,1200238,0
35751,1200272,0
35752,1200305,0
35753,1200338,0
35754,1200372,0
35755,1200405,0
35756,1200439,0
35757,1200474,0
35758,1200506,0
35759,1200540,0
35760,1200574,0
35761,1200607,0
35762,1200641,0
35763,1200674,0
35764,1200708,0
35765,1200741,0
35766,1200775,0
35767,1200809,0
35768,1200843,0
35769,1200877,0
35770,1200909,0
35771,1200944,0
35772,1200977,0
35773,1201010,0
35774,1201044,0
35775,1201078,0
35776,1201111,0
35777,1201145,0
35778,1201177,0
35779,1201212,0
35780,1201246,0
35781,1201278,0
35782,1201312,0
35783,1201347,0
35784,1201379,0
35785,1201413,0
35786,1201448,0
35787,1201480,0
35788,1201514,0
35789,1201548,0
35790,1201581,0
35791,1201614,0
35792,1201649,0
35793,1201683,0
35794,1201716,0
35795,1201749,0
35796,1201783,0
35797,1201817,0
35798,1201850,0
35799,1201884,0
35800,1201918,0
35801,1201950,0
35802,1201984,0
35803,1202018,0
35804,1202052,0
35805,1202085,0
35806,1202118,0
35807,1202152,0
35808,1202186,0
35809,1202219,0
35810,1202253,0
35811,1202286,0
35812,1202320,0
35813,1202353,0
35814,1202387,0
35815,1202420,0
35816,1202454,0
35817,1202487,0
35818,1202522,0
35819,1202554,0
35820,1202588,0
35821,1202622,0
35822,1202656,0
35823,1202689,0
35824,1202724,0
35825,1202755,0
35826,1202790,0
35827,1202824,0
35828,1202857,0
35829,1202891,0
35830,1202925,0
35831,1202957,0
35832,1202992,0
35833,1203026,0
35834,1203058,0
35835,1203093,0
35836,1203125,0
35837,1203158,0
35838,1203193,0
35839,1203226,0
35840,1203259,0
35841,1203293,0
35842,1203327,0
35843,1203360,0
35844,1203394,0
35845,1203428,0
35846,1203460,0
35847,1203495,0
35848,1203528,0
35849,1203562,0
35850,1203596,0
35851,1203629,0
35852,1203662,0
35853,1203696,0
35854,1203730,0
35855,1203763,0
35856,1203797,0
35857,1203832,0
35858,1203864,0
35859,1203899,0
35860,1203933,0
35861,1203966,0
35862,1203998,0
35863,1204033,0
35864,1204066,0
35865,1204100,0
35866,1204133,0
35867,1204167,0
35868,1204200,0
35869,1204234,0
35870,1204267,0
35871,1204300,0
35872,1204335,0
35873,1204368,0
35874,1204402,0
35875,1204435,0
35876,1204468,0
35877,1204503,0
35878,1204535,0
35879,1204569,0
35880,1204602,0
35881,1204636,0
35882,1204671,0
35883,1204703,0
35884,1204736,0
35885,1204771,0
35886,1204804,0
35887,1204837,0
35888,1204872,0
35889,1204905,0
35890,1204938,0
35891,1204972,0
35892,1205006,0
35893,1205039,0
35894,1205073,0
35895,1205106,0
35896,1205140,0
35897,1205174,0
35898,1205207,0
35899,1205241,0
35900,1205274,0
35901,1205308,0
35902,1205342,0
35903,1205375,0
35904,1205409,0
35905,1205443,0
35906,1205475,0
35907,1205509,0
35908,1205543,0
35909,1205576,0
35910,1205609,0
35911,1205644,0
35912,1205677,0
35913,1205711,0
35914,1205745,0
35915,1205777,0
35916,1205811,0
35917,1205844,0
35918,1205878,0
35919,1205911,0
35920,1205945,0
35921,1205980,0
35922,1206013,0
35923,1206047,0
35924,1206082,0
35925,1206114,0
35926,1206146,0
35927,1206181,0
35928,1206214,0
35929,1206247,0
35930,1206282,0
35931,1206315,0
35932,1206349,0
35933,1206383,0
35934,1206416,0
35935,1206450,0
35936,1206484,0
35937,1206517,0
35938,1206550,0
35939,1206584,0
35940,1206618,0
35941,1206651,0
35942,1206684,0
35943,1206718,0
35944,1206751,0
35945,1206785,0
35946,1206819,0
35947,1206853,0
35948,1206885,0
35949,1206920,0
35950,1206952,0
35951,1206987,0
35952,1207020,0
35953,1207054,0
35954,1207087,0
35955,1207122,0
35956,1207153,0
35957,1207188,0
35958,1207222,0
35959,1207254,0
35960,1207289,0
35961,1207323,0
35962,1207356,0
35963,1207390,0
35964,1207423,0
35965,1207457,0
35966,1207491,0
35967,1207523,0
35968,1207557,0
35969,1207592,0
35970,1207624,0
35971,1207658,0
35972,1207692,0
35973,1207724,0
35974,1207759,0
35975,1207793,0
35976,1207825,0
35977,1207860,0
35978,1207893,0
35979,1207926,0
35980,1207960,0
35981,1207993,0
35982,1208027,0
35983,1208061,0
35984,1208094,0
35985,1208129,0
35986,1208162,0
35987,1208195,0
35988,1208229,0
35989,1208263,0
35990,1208295,0
35991,1208331,0
35992,1208362,0
35993,1208396,0
35994,1208430,0
35995,1208464,0
35996,1208497,0
35997,1208531,0
35998,1208565,0
35999,1208598,0
36000,1208633,0
36001,1208665,0
36002,1208699,0
36003,1208733,0
36004,1208767,0
36005,1208799,0
36006,1208833,0
36007,1208867,0
36008,1208900,0
36009,1208934,0
36010,1208968,0
36011,1209001,0
36012,1209035,0
36013,1209069,0
36014,1209102,0
36015,1209135,0
36016,1209169,0
36017,1209203,0
36018,1209237,0
36019,1209270,0
36020,1209304,0
36021,1209337,0
36022,1209371,0
36023,1209404,0
36024,1209438,0
36025,1209471,0
36026,1209505,0
36027,1209538,0
36028,1209572,0
36029,1209605,0
36030,1209640,0
36031,1209672,0
36032,1209706,0
36033,1209741,0
36034,1209773,0
36035,1209806,0
36036,1209841,0
36037,1209874,0
36038,1209906,0
36039,1209942,0
36040,1209975,0
36041,1210008,0
36042,1210042,0
36043,1210076,0
36044,1210109,0
36045,1210142,0
36046,1210176,0
36047,1210210,0
36048,1210243,0
36049,1210277,0
36050,1210310,0
36051,1210343,0
36052,1210378,0
36053,1210411,0
36054,1210444,0
36055,1210478,0
36056,1210512,0
36057,1210545,0
36058,1210580,0
36059,1210612,0
36060,1210646,0
36061,1210681,0
36062,1210715,0
36063,1210747,0
36064,1210780,0
36065,1210813,0
36066,1210847,0
36067,1210882,0
36068,1210915,0
36069,1210948,0
36070,1210982,0
36071,1211016,0
36072,1211048,0
36073,1211082,0
36074,1211117,0
36075,1211150,0
36076,1211184,0
36077,1211217,0
36078,1211250,0
36079,1211285,0
36080,1211318,0
36081,1211352,0
36082,1211385,0
36083,1211419,0
36084,1211452,0
36085,1211486,0
36086,1211519,0
36087,1211553,0
36088,1211586,0
36089,1211619,0
36090,1211653,0
36091,1211687,0
36092,1211720,0
36093,1211754,0
36094,1211788,0
36095,1211820,0
36096,1211854,0
36097,1211889,0
36098,1211921,0
36099,1211955,0
36100,1211990,0
36101,1212022,0
36102,1212056,0
36103,1212090,0
36104,1212123,0
36105,1212156,0
36106,1212190,0
36107,1212224,0
36108,1212258,0
36109,1212291,0
36110,1212325,0
36111,1212358,0
36112,1212391,0
36113,1212426,0
36114,1212460,0
36115,1212492,0
36116,1212526,0
36117,1212559,0
36118,1212593,0
36119,1212627,0
36120,1212660,0
36121,1212694,0
36122,1212728,0
36123,1212760,0
36124,1212794,0
36125,1212828,0
36126,1212862,0
36127,1212895,0
36128,1212929,0
36129,1212963,0
36130,1212996,0
36131,1213029,0
36132,1213064,0
36133,1213097,0
36134,1213130,0
36135,1213165,0
36136,1213197,0
36137,1213231,0
36138,1213265,0
36139,1213299,0
36140,1213331,0
36141,1213367,0
36142,1213400,0
36143,1213433,0
36144,1213468,0
36145,1213500,0
36146,1213534,0
36147,1213568,0
36148,1213601,0
36149,1213635,0
36150,1213668,0
36151,1213700,0
36152,1213739,0
36153,1213771,0
36154,1213803,0
36155,1213837,0
36156,1213869,0
36157,1213903,0
36158,1213936,0
36159,1213970,0
36160,1214004,0
36161,1214038,0
36162,1214071,0
36163,1214104,0
36164,1214139,0
36165,1214171,0
36166,1214204,0
36167,1214239,0
36168,1214272,0
36169,1214305,0
36170,1214339,0
36171,1214373,0
36172,1214406,0
36173,1214439,0
36174,1214474,0
36175,1214508,0
36176,1214540,0
36177,1214575,0
36178,1214608,0
36179,1214641,0
36180,1214675,0
36181,1214708,0
36182,1214741,0
36183,1214776,0
36184,1214808,0
36185,1214842,0
36186,1214877,0
36187,1214910,0
36188,1214943,0
36189,1214977,0
36190,1215011,0
36191,1215044,0
36192,1215077,0
36193,1215112,0
36194,1215145,0
36195,1215178,0
36196,1215213,0
36197,1215245,0
36198,1215279,0
36199,1215314,0
36200,1215346,0
36201,1215379,0
36202,1215415,0
36203,1215447,0
36204,1215481,0
36205,1215516,0
36206,1215548,0
36207,1215582,0
36208,1215615,0
36209,1215648,0
36210,1215683,0
36211,1215716,0
36212,1215749,0
36213,1215784,0
36214,1215817,0
36215,1215850,0
36216,1215885,0
36217,1215918,0
36218,1215951,0
36219,1215984,0
36220,1216017,0
36221,1216051,0
36222,1216085,0
36223,1216119,0
36224,1216152,0
36225,1216186,0
36226,1216219,0
36227,1216252,0
36228,1216286,0
36229,1216320,0
36230,1216353,0
36231,1216387,0
36232,1216421,0
36233,1216454,0
36234,1216488,0
36235,1216523,0
36236,1216556,0
36237,1216588,0
36238,1216622,0
36239,1216655,0
36240,1216689,0
36241,1216723,0
36242,1216756,0
36243,1216790,0
36244,1216824,0
36245,1216857,0
36246,1216891,0
36247,1216925,0
36248,1216958,0
36249,1216991,0
36250,1217025,0
36251,1217058,0
36252,1217091,0
36253,1217125,0
36254,1217159,0
36255,1217192,0
36256,1217226,0
36257,1217260,0
36258,1217293,0
36259,1217327,0
36260,1217361,0
36261,1217394,0
36262,1217428,0
36263,1217462,0
36264,1217495,0
36265,1217528,0
36266,1217562,0
36267,1217595,0
36268,1217629,0
36269,1217664,0
36270,1217696,0
36271,1217732,0
36272,1217764,0
36273,1217797,0
36274,1217832,0
36275,1217865,0
36276,1217898,0
36277,1217932,0
36278,1217965,0
36279,1217998,0
36280,1218032,0
36281,1218065,0
36282,1218099,0
36283,1218134,0
36284,1218166,0
36285,1218201,0
36286,1218235,0
36287,1218268,0
36288,1218301,0
36289,1218335,0
36290,1218368,0
36291,1218401,0
36292,1218435,0
36293,1218469,0
36294,1218502,0
36295,1218536,0
36296,1218570,0
36297,1218603,0
36298,1218636,0
36299,1218671,0
36300,1218704,0
36301,1218736,0
36302,1218771,0
36303,1218804,0
36304,1218837,0
36305,1218872,0
36306,1218905,0
36307,1218938,0
36308,1218973,0
36309,1219006,0
36310,1219039,0
36311,1219074,0
36312,1219106,0
36313,1219139,0
36314,1219173,0
36315,1219207,0
36316,1219240,0
36317,1219273,0
36318,1219308,0
36319,1219341,0
36320,1219374,0
36321,1219409,0
36322,1219442,0
36323,1219475,0
36324,1219510,0
36325,1219543,0
36326,1219576,0
36327,1219610,0
36328,1219643,0
36329,1219677,0
36330,1219712,0
36331,1219744,0
36332,1219779,0
36333,1219811,0
36334,1219845,0
36335,1219879,0
36336,1219912,0
36337,1219945,0
36338,1219980,0
36339,1220013,0
36340,1220047,0
36341,1220082,0
36342,1220114,0
36343,1220148,0
36344,1220182,0
36345,1220214,0
36346,1220248,0
36347,1220282,0
36348,1220315,0
36349,1220349,0
36350,1220383,0
36351,1220416,0
36352,1220450,0
36353,1220484,0
36354,1220518,0
36355,1220551,0
36356,1220583,0
36357,1220618,0
36358,1220651,0
36359,1220684,0
36360,1220719,0
36361,1220752,0
36362,1220785,0
36363,1220819,0
36364,1220853,0
36365,1220886,0
36366,1220920,0
36367,1220953,0
36368,1220987,0
36369,1221021,0
36370,1221054,0
36371,1221087,0
36372,1221121,0
36373,1221154,0
36374,1221188,0
36375,1221222,0
36376,1221255,0
36377,1221289,0
36378,1221323,0
36379,1221357,0
36380,1221390,0
36381,1221422,0
36382,1221457,0
36383,1221490,0
36384,1221524,0
36385,1221558,0
36386,1221591,0
36387,1221626,0
36388,1221659,0
36389,1221692,0
36390,1221726,0
36391,1221760,0
36392,1221791,0
36393,1221826,0
36394,1221860,0
36395,1221892,0
36396,1221927,0
36397,1221961,0
36398,1221993,0
36399,1222028,0
36400,1222061,0
36401,1222094,0
36402,1222129,0
36403,1222161,0
36404,1222195,0
36405,1222229,0
36406,1222261,0
36407,1222296,0
36408,1222331,0
36409,1222363,0
36410,1222396,0
36411,1222431,0
36412,1222464,0
36413,1222498,0
36414,1222532,0
36415,1222565,0
36416,1222598,0
36417,1222632,0
36418,1222667,0
36419,1222700,0
36420,1222733,0
36421,1222767,0
36422,1222800,0
36423,1222833,0
36424,1222867,0
36425,1222901,0
36426,1222934,0
36427,1222969,0
36428,1223001,0
36429,1223034,0
36430,1223069,0
36431,1223102,0
36432,1223136,0
36433,1223169,0
36434,1223202,0
36435,1223236,0
36436,1223270,0
36437,1223303,0
36438,1223338,0
36439,1223370,0
36440,1223404,0
36441,1223437,0
36442,1223471,0
36443,1223504,0
36444,1223537,0
36445,1223571,0
36446,1223606,0
36447,1223639,0
36448,1223672,0
36449,1223707,0
36450,1223740,0
36451,1223773,0
36452,1223808,0
36453,1223841,0
36454,1223874,0
36455,1223908,0
36456,1223941,0
36457,1223975,0
36458,1224008,0
36459,1224041,0
36460,1224076,0
36461,1224110,0
36462,1224142,0
36463,1224176,0
36464,1224209,0
36465,1224243,0
36466,1224277,0
36467,1224310,0
36468,1224345,0
36469,1224378,0
36470,1224411,0
36471,1224444,0
36472,1224479,0
36473,1224512,0
36474,1224545,0
36475,1224580,0
36476,1224613,0
36477,1224646,0
36478,1224680,0
36479,1224713,0
36480,1224747,0
36481,1224780,0
36482,1224815,0
36483,1224848,0
36484,1224881,0
36485,1224916,0
36486,1224949,0
36487,1224983,0
36488,1225017,0
36489,1225049,0
36490,1225082,0
36491,1225117,0
36492,1225149,0
36493,1225183,0
36494,1225218,0
36495,1225250,0
36496,1225284,0
36497,1225318,0
36498,1225351,0
36499,1225385,0
36500,1225419,0
36501,1225452,0
36502,1225486,0
36503,1225519,0
36504,1225553,0
36505,1225586,0
36506,1225620,0
36507,1225654,0
36508,1225686,0
36509,1225720,0
36510,1225754,0
36511,1225787,0
36512,1225821,0
36513,1225855,0
36514,1225888,0
36515,1225922,0
36516,1225956,0
36517,1225989,0
36518,1226023,0
36519,1226056,0
36520,1226089,0
36521,1226123,0
36522,1226157,0
36523,1226190,0
36524,1226224,0
36525,1226257,0
36526,1226291,0
36527,1226325,0
36528,1226358,0
36529,1226392,0
36530,1226426,0
36531,1226459,0
36532,1226492,0
36533,1226526,0
36534,1226559,0
36535,1226593,0
36536,1226627,0
36537,1226660,0
36538,1226694,0
36539,1226728,0
36540,1226761,0
36541,1226794,0
36542,1226829,0
36543,1226862,0
36544,1226895,0
36545,1226928,0
36546,1226964,0
36547,1226996,0
36548,1227030,0
36549,1227065,0
36550,1227097,0
36551,1227131,0
36552,1227165,0
36553,1227199,0
36554,1227231,0
36555,1227266,0
36556,1227299,0
36557,1227333,0
36558,1227367,0
36559,1227400,0
36560,1227433,0
36561,1227466,0
36562,1227500,0
36563,1227534,0
36564,1227568,0
36565,1227601,0
36566,1227634,0
36567,1227668,0
36568,1227702,0
36569,1227734,0
36570,1227769,0
36571,1227803,0
36572,1227836,0
36573,1227869,0
36574,1227903,0
36575,1227936,0
36576,1227970,0
36577,1228005,0
36578,1228038,0
36579,1228071,0
36580,1228105,0
36581,1228138,0
36582,1228172,0
36583,1228205,0
36584,1228238,0
36585,1228273,0
36586,1228306,0
36587,1228339,0
36588,1228374,0
36589,1228406,0
36590,1228439,0
36591,1228474,0
36592,1228507,0
36593,1228541,0
36594,1228575,0
36595,1228608,0
36596,1228641,0
36597,1228676,0
36598,1228709,0
36599,1228742,0
36600,1228776,0
36601,1228810,0
36602,1228843,0
36603,1228877,0
36604,1228910,0
36605,1228943,0
36606,1228977,0
36607,1229012,0
36608,1229045,0
36609,1229077,0
36610,1229112,0
36611,1229145,0
36612,1229178,0
36613,1229213,0
36614,1229246,0
36615,1229280,0
36616,1229314,0
36617,1229346,0
36618,1229380,0
36619,1229415,0
36620,1229447,0
36621,1229481,0
36622,1229515,0
36623,1229549,0
36624,1229582,0
36625,1229616,0
36626,1229648,0
36627,1229682,0
36628,1229716,0
36629,1229750,0
36630,1229783,0
36631,1229816,0
36632,1229852,0
36633,1229884,0
36634,1229918,0
36635,1229952,0
36636,1229985,0
36637,1230018,0
36638,1230052,0
36639,1230085,0
36640,1230118,0
36641,1230153,0
36642,1230186,0
36643,1230220,0
36644,1230253,0
36645,1230287,0
36646,1230321,0
36647,1230354,0
36648,1230387,0
36649,1230421,0
36650,1230454,0
36651,1230487,0
36652,1230522,0
36653,1230555,0
36654,1230588,0
36655,1230623,0
36656,1230656,0
36657,1230689,0
36658,1230724,0
36659,1230757,0
36660,1230790,0
36661,1230824,0
36662,1230857,0
36663,1230891,0
36664,1230925,0
36665,1230958,0
36666,1230991,0
36667,1231025,0
36668,1231059,0
36669,1231092,0
36670,1231125,0
36671,1231160,0
36672,1231193,0
36673,1231227,0
36674,1231261,0
36675,1231294,0
36676,1231328,0
36677,1231361,0
36678,1231394,0
36679,1231427,0
36680,1231462,0
36681,1231495,0
36682,1231528,0
36683,1231563,0
36684,1231596,0
36685,1231629,0
36686,1231664,0
36687,1231697,0
36688,1231730,0
36689,1231764,0
36690,1231797,0
36691,1231831,0
36692,1231865,0
36693,1231899,0
36694,1231932,0
36695,1231965,0
36696,1232000,0
36697,1232032,0
36698,1232066,0
36699,1232100,0
36700,1232134,0
36701,1232167,0
36702,1232201,0
36703,1232234,0
36704,1232268,0
36705,1232302,0
36706,1232334,0
36707,1232368,0
36708,1232402,0
36709,1232436,0
36710,1232470,0
36711,1232503,0
36712,1232536,0
36713,1232570,0
36714,1232603,0
36715,1232637,0
36716,1232671,0
36717,1232704,0
36718,1232737,0
36719,1232772,0
36720,1232804,0
36721,1232838,0
36722,1232873,0
36723,1232905,0
36724,1232939,0
36725,1232973,0
36726,1233006,0
36727,1233039,0
36728,1233073,0
36729,1233106,0
36730,1233140,0
36731,1233174,0
36732,1233208,0
36733,1233241,0
36734,1233274,0
36735,1233309,0
36736,1233342,0
36737,1233375,0
36738,1233410,0
36739,1233442,0
36740,1233475,0
36741,1233509,0
36742,1233543,0
36743,1233576,0
36744,1233611,0
36745,1233644,0
36746,1233677,0
36747,1233711,0
36748,1233744,0
36749,1233778,0
36750,1233812,0
36751,1233845,0
36752,1233880,0
36753,1233913,0
36754,1233947,0
36755,1233979,0
36756,1234013,0
36757,1234047,0
36758,1234080,0
36759,1234113,0
36760,1234149,0
36761,1234180,0
